nid,type,createddate,etid,localapprovalstatus,"Slideshow node","Slideshow status","Slideshow created date","Slideshow photo count",Video_node,Video_status,Video_created_date,Video_type,"List items",Vertical
78043236,story,05/19/2015,38761,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78128956,story,05/19/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78128976,review,05/19/2015,25988,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78128981,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78128886,story,05/19/2015,491411,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129011,story,05/19/2015,155496,1,78129326,1,05/19/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
78129031,list,05/19/2015,20572,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,No
78129036,story,05/19/2015,43373,1,N/a,N/a,N/a,N/a,78129021,1,05/19/2015,5min.com,N/a,No
78129046,story,05/19/2015,199286,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129061,story,05/19/2015,28793,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129066,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129101,story,05/19/2015,480016,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78109686,story,05/19/2015,329096,0,78125451,1,05/19/2015,6,78125501,1,05/19/2015,5min.com,N/a,No
78129126,story,05/19/2015,487322,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78127636,story,05/19/2015,177566,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129166,story,05/19/2015,431201,1,N/a,N/a,N/a,N/a,78129106,1,05/19/2015,Youtube,N/a,Yes
78129176,story,05/19/2015,492212,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78129186,story,05/19/2015,467791,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78129191,story,05/19/2015,485307,1,N/a,N/a,N/a,N/a,78129121,1,05/19/2015,5min.com,N/a,No
78129196,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
46274531,story,05/19/2015,206176,1,78115741,1,05/19/2015,8,78112811,1,05/19/2015,5min.com,N/a,No
78129401,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129411,story,05/19/2015,31345,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78128571,story,05/19/2015,38038,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129426,story,05/19/2015,446262,1,78129296,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,No
78129436,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129611,story,05/19/2015,478356,1,N/a,N/a,N/a,N/a,78129441,1,05/19/2015,5min.com,N/a,No
78129616,story,05/19/2015,47971,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78123741,story,05/19/2015,421631,1,N/a,N/a,N/a,N/a,78123721,1,05/18/2015,Youtube,N/a,No
78129636,story,05/19/2015,386511,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78129656,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129661,story,05/19/2015,72873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78129701,story,05/19/2015,484296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78127941,story,05/19/2015,32020,1,78129406,1,05/19/2015,10,N/a,N/a,N/a,N/a,N/a,Yes
78129751,story,05/19/2015,308831,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77938746,story,05/19/2015,52545,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129526,story,05/19/2015,209216,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78128541,story,05/19/2015,29224,1,78129301,1,05/19/2015,20,N/a,N/a,N/a,N/a,N/a,No
78129771,story,05/19/2015,17092,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129776,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129876,story,05/19/2015,72873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78129971,story,05/19/2015,25445,0,78129786,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,No
78130001,story,05/19/2015,455861,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129736,story,05/19/2015,492217,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129856,story,05/19/2015,71103,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130021,story,05/19/2015,372591,0,N/a,N/a,N/a,N/a,78129991,1,05/19/2015,5min.com,N/a,No
78130026,story,05/19/2015,485307,1,N/a,N/a,N/a,N/a,78129756,1,05/19/2015,5min.com,N/a,No
78129996,story,05/19/2015,35296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130046,story,05/19/2015,479151,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130061,story,05/19/2015,20951,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130071,story,05/19/2015,239911,1,N/a,N/a,N/a,N/a,78130041,1,05/19/2015,5min.com,N/a,No
78130091,story,05/19/2015,449932,1,N/a,N/a,N/a,N/a,78129741,1,05/19/2015,Youtube,N/a,No
78129866,story,05/19/2015,323346,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129711,story,05/19/2015,252016,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130121,story,05/19/2015,480871,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130311,story,05/19/2015,423171,1,78130146,1,05/19/2015,19,N/a,N/a,N/a,N/a,N/a,No
78130326,story,05/19/2015,2111,0,N/a,N/a,N/a,N/a,78130321,1,05/19/2015,Youtube,N/a,No
78130336,story,05/19/2015,409011,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78113061,story,05/19/2015,224191,1,78113931,1,05/18/2015,13,N/a,N/a,N/a,N/a,N/a,No
78130346,story,05/19/2015,17155,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130086,story,05/19/2015,413131,0,78130256,1,05/19/2015,10,N/a,N/a,N/a,N/a,N/a,No
78085941,story,05/19/2015,209216,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78127806,story,05/19/2015,21837,1,78129891,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,Yes
78130381,story,05/19/2015,360166,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130386,story,05/19/2015,477851,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130431,story,05/19/2015,14380,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130456,story,05/19/2015,461006,1,N/a,N/a,N/a,N/a,78130446,1,05/19/2015,5min.com,N/a,No
78130366,story,05/19/2015,489967,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130471,story,05/19/2015,491371,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77833361,story,05/19/2015,471391,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129676,story,05/19/2015,2123,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130096,story,05/19/2015,425141,1,N/a,N/a,N/a,N/a,78129906,1,05/19/2015,Youtube,N/a,Yes
78130606,story,05/19/2015,21670,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130476,story,05/19/2015,423251,1,N/a,N/a,N/a,N/a,78130406,1,05/19/2015,5min.com,N/a,Yes
78130586,story,05/19/2015,425686,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130636,story,05/19/2015,23074,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130676,story,05/19/2015,25445,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130651,story,05/19/2015,379731,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130686,story,05/19/2015,492876,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130701,story,05/19/2015,2107,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130841,story,05/19/2015,50055,1,N/a,N/a,N/a,N/a,78130836,1,05/19/2015,5min.com,N/a,No
78092021,story,05/19/2015,409011,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130916,story,05/19/2015,211716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130641,story,05/19/2015,329681,1,78130691,1,05/19/2015,13,N/a,N/a,N/a,N/a,N/a,No
78131026,story,05/19/2015,432451,1,78130911,1,05/19/2015,20,N/a,N/a,N/a,N/a,N/a,Yes
78131036,story,05/19/2015,46637,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131066,story,05/19/2015,392991,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130626,story,05/19/2015,35650,1,N/a,N/a,N/a,N/a,78130671,1,05/19/2015,Youtube,N/a,No
78131076,story,05/19/2015,456261,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131081,story,05/19/2015,27431,0,N/a,N/a,N/a,N/a,78131061,1,05/19/2015,5min.com,N/a,No
78131071,story,05/19/2015,63257,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129621,story,05/19/2015,450642,1,78128901,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,No
78044066,story,05/19/2015,6180,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131146,story,05/19/2015,451352,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131156,review,05/19/2015,381546,1,78131091,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,Yes
78131181,story,05/19/2015,387181,1,N/a,N/a,N/a,N/a,78131141,1,05/19/2015,Youtube,N/a,No
78131211,story,05/19/2015,68791,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131201,story,05/19/2015,19494,1,N/a,N/a,N/a,N/a,78131456,1,05/19/2015,Youtube,N/a,No
78131226,story,05/19/2015,449932,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131236,story,05/19/2015,479601,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78128556,story,05/19/2015,481271,1,N/a,N/a,N/a,N/a,78128546,1,05/19/2015,Youtube,N/a,No
78131271,story,05/19/2015,35301,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131281,story,05/19/2015,21844,1,N/a,N/a,N/a,N/a,78131256,1,05/19/2015,Youtube,N/a,Yes
78131291,story,05/19/2015,360481,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131326,review,05/19/2015,446842,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131241,story,05/19/2015,40107,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131341,story,05/19/2015,469366,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131331,story,05/19/2015,249966,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131376,story,05/19/2015,413056,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131426,story,05/19/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131436,story,05/19/2015,151921,0,N/a,N/a,N/a,N/a,78131381,1,05/19/2015,5min.com,N/a,No
78113921,story,05/19/2015,486082,1,N/a,N/a,N/a,N/a,78131431,1,05/19/2015,Youtube,N/a,Yes
78131441,story,05/19/2015,21357,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78054956,review,05/19/2015,54708,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131416,story,05/19/2015,253166,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131086,story,05/19/2015,299996,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129091,story,05/19/2015,408661,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131611,story,05/19/2015,70894,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78129691,story,05/19/2015,290036,1,N/a,N/a,N/a,N/a,78129681,1,05/19/2015,5min.com,N/a,Yes
78131626,story,05/19/2015,51833,1,78131446,1,05/19/2015,11,N/a,N/a,N/a,N/a,N/a,No
78131656,story,05/19/2015,47612,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131481,story,05/19/2015,38263,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131706,story,05/19/2015,401331,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131721,story,05/19/2015,27579,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131726,story,05/19/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131731,story,05/19/2015,7975,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131751,story,05/19/2015,14133,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131261,story,05/19/2015,1417,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131716,story,05/19/2015,2345,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78131771,story,05/19/2015,68640,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78103271,story,05/19/2015,448577,1,78124571,1,05/19/2015,8,78103231,1,05/19/2015,Youtube,N/a,Yes
78131806,story,05/19/2015,1335,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78130391,story,05/19/2015,71335,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131921,list,05/19/2015,39338,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,No
78116496,story,05/19/2015,374301,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131966,story,05/19/2015,437351,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131761,story,05/19/2015,416326,1,78128906,1,05/19/2015,9,78131941,1,05/19/2015,Youtube,N/a,No
78132051,story,05/19/2015,43373,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132061,story,05/19/2015,379731,1,N/a,N/a,N/a,N/a,78131781,1,05/19/2015,Youtube,N/a,No
78132076,story,05/19/2015,23265,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132096,story,05/19/2015,477821,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132121,story,05/19/2015,26427,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132111,story,05/19/2015,70894,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132166,story,05/19/2015,478356,1,N/a,N/a,N/a,N/a,78132156,1,05/19/2015,5min.com,N/a,No
78132171,story,05/19/2015,5426,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132186,story,05/19/2015,46193,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132196,story,05/19/2015,485307,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132221,story,05/19/2015,471421,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132251,story,05/19/2015,464316,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132256,story,05/19/2015,488977,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
76267137,story,05/19/2015,35107,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132001,story,05/19/2015,6261,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132281,review,05/19/2015,446842,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78132291,story,05/19/2015,50884,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132301,story,05/19/2015,487197,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132316,review,05/19/2015,471921,1,78132011,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,No
78132451,story,05/19/2015,43373,1,N/a,N/a,N/a,N/a,78132406,1,05/19/2015,5min.com,N/a,No
78132476,story,05/19/2015,205016,1,78132411,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,No
78132306,story,05/19/2015,25812,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132496,story,05/19/2015,487197,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132521,story,05/19/2015,455831,1,N/a,N/a,N/a,N/a,78132501,1,05/19/2015,Youtube,N/a,No
78132511,story,05/19/2015,376121,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132546,story,05/19/2015,70894,0,N/a,N/a,N/a,N/a,78132531,1,05/19/2015,Youtube,N/a,No
78132651,story,05/19/2015,30197,1,78132461,1,05/19/2015,12,N/a,N/a,N/a,N/a,N/a,No
78132661,story,05/19/2015,35296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132676,story,05/19/2015,3652,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132691,story,05/19/2015,38263,0,78132541,1,05/19/2015,5,N/a,N/a,N/a,N/a,N/a,No
78132261,story,05/19/2015,395136,0,N/a,N/a,N/a,N/a,78132201,1,05/19/2015,5min.com,N/a,No
78129966,story,05/19/2015,182156,0,78129901,1,05/19/2015,5,78129861,1,05/19/2015,Youtube,N/a,No
78132726,story,05/19/2015,202206,1,78132686,1,05/19/2015,5,N/a,N/a,N/a,N/a,N/a,No
78132681,story,05/19/2015,5948,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132731,story,05/19/2015,48665,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132761,review,05/19/2015,21844,1,N/a,N/a,N/a,N/a,78131496,1,05/19/2015,Youtube,N/a,Yes
78132766,story,05/19/2015,25445,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132806,story,05/19/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132841,story,05/19/2015,474361,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132851,story,05/19/2015,173421,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132856,story,05/19/2015,479236,1,N/a,N/a,N/a,N/a,78132671,1,05/19/2015,5min.com,N/a,Yes
78122026,story,05/19/2015,492806,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78131606,story,05/19/2015,182156,0,N/a,N/a,N/a,N/a,78131601,1,05/19/2015,5min.com,N/a,No
78132951,review,05/19/2015,240136,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78132911,review,05/19/2015,378261,1,78132296,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,No
78133051,story,05/19/2015,185516,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132986,story,05/19/2015,298946,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78132886,review,05/19/2015,62691,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133106,story,05/19/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133126,story,05/19/2015,13653,0,78133056,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,No
78133211,review,05/19/2015,47574,1,78133121,1,05/19/2015,13,N/a,N/a,N/a,N/a,N/a,Yes
78133221,story,05/19/2015,173281,1,N/a,N/a,N/a,N/a,78133116,1,05/19/2015,Youtube,N/a,Yes
78133256,story,05/19/2015,442491,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133321,story,05/19/2015,131176,0,N/a,N/a,N/a,N/a,78133276,1,05/19/2015,Youtube,N/a,Yes
78133341,story,05/19/2015,492182,0,N/a,N/a,N/a,N/a,78133241,1,05/19/2015,5min.com,N/a,No
78133346,story,05/19/2015,474,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133411,story,05/19/2015,50229,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133436,story,05/19/2015,4525,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133421,story,05/19/2015,59146,1,78133366,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,No
78133491,story,05/19/2015,6887,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133496,story,05/19/2015,7975,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133481,story,05/19/2015,22975,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133446,story,05/19/2015,2082,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133536,story,05/19/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133546,story,05/19/2015,43373,1,N/a,N/a,N/a,N/a,78133541,1,05/19/2015,5min.com,N/a,No
78133371,story,05/19/2015,59485,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133586,story,05/19/2015,18689,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133666,review,05/19/2015,47574,1,78133581,1,05/19/2015,14,N/a,N/a,N/a,N/a,N/a,Yes
78133531,story,05/19/2015,50516,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133691,story,05/19/2015,466806,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
77499802,story,05/19/2015,702,0,77556657,1,05/19/2015,5,N/a,N/a,N/a,N/a,N/a,No
78133696,story,05/19/2015,11034,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133706,story,05/19/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133736,story,05/19/2015,384061,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133761,story,05/19/2015,216466,0,N/a,N/a,N/a,N/a,78133741,1,05/19/2015,Youtube,N/a,Yes
78133686,story,05/19/2015,205626,1,N/a,N/a,N/a,N/a,78133566,1,05/19/2015,Youtube,N/a,No
78133776,story,05/19/2015,451112,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78117436,story,05/19/2015,465061,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133801,story,05/19/2015,25445,0,N/a,N/a,N/a,N/a,78133561,1,05/19/2015,Youtube,N/a,No
78133841,story,05/19/2015,419271,1,N/a,N/a,N/a,N/a,78133701,1,05/19/2015,5min.com,N/a,No
78133846,story,05/19/2015,13996,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133856,story,05/19/2015,364961,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133806,story,05/19/2015,35296,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133871,story,05/19/2015,457111,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133826,story,05/19/2015,435721,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133916,story,05/19/2015,42949,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133926,story,05/19/2015,32272,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133931,story,05/19/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133941,story,05/19/2015,483886,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133966,story,05/19/2015,426741,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78133971,story,05/19/2015,21670,1,N/a,N/a,N/a,N/a,78133911,1,05/19/2015,5min.com,N/a,No
78133976,story,05/19/2015,379721,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133981,story,05/19/2015,488752,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133986,story,05/19/2015,297791,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78133996,story,05/19/2015,43373,1,N/a,N/a,N/a,N/a,78133946,1,05/19/2015,5min.com,N/a,No
78134016,story,05/19/2015,488552,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134036,list,05/19/2015,354671,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,No
78134056,story,05/19/2015,442256,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134166,story,05/19/2015,2684,0,N/a,N/a,N/a,N/a,78134046,1,05/19/2015,5min.com,N/a,No
78134011,story,05/19/2015,45194,1,N/a,N/a,N/a,N/a,78134151,1,05/19/2015,5min.com,N/a,Yes
78134181,story,05/19/2015,31603,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134221,story,05/19/2015,482566,1,78134061,1,05/19/2015,6,N/a,N/a,N/a,N/a,N/a,No
78134261,story,05/19/2015,11270,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134286,story,05/19/2015,2211,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134291,story,05/19/2015,17297,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78134341,story,05/19/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78134381,review,05/19/2015,488617,1,78134301,1,05/19/2015,7,N/a,N/a,N/a,N/a,N/a,No
78134391,story,05/19/2015,67637,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
